Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status,rainfall,label,Soil_Type,Crop1,Crop2,Crop3
,,,,33.93679864,52.72170281,,6.460542749,90.0,36.0,29.0,,,,97.4611918,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,31.09154239,47.02058367,,4.791146778,90.0,18.0,35.0,,,,91.46664318,mango,Acidic,Tea,Potato,Pineapple
,,,,31.89356292,49.02450149,,6.4841522,90.0,16.0,35.0,,,,89.59371481,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,32.45465292,50.69693751,,6.526654345,90.0,27.0,34.0,,,,95.04871605,mango,Neutral,Wheat,Barley,Sugarcane
,,,,35.47478322,47.97230503,,6.279133738,90.0,17.0,30.0,,,,97.79072474,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,27.32961444,49.30347234,,6.052026047,90.0,29.0,29.0,,,,93.53197359,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,30.90225239,49.95955487,,5.73171945,90.0,36.0,31.0,,,,91.77522598,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,29.09382275,45.5661059,,5.32307197,90.0,27.0,26.0,,,,96.23520043,mango,Acidic,Tea,Potato,Pineapple
,,,,30.02086169,46.78393776,,4.66910839,90.0,28.0,35.0,,,,96.63721027,mango,Acidic,Tea,Potato,Pineapple
,,,,34.13072188,51.25786185,,5.101206389,90.0,36.0,26.0,,,,96.38808001,mango,Acidic,Tea,Potato,Pineapple
,,,,33.44619894,53.05980465,,5.339556562,90.0,35.0,31.0,,,,98.05089394,mango,Acidic,Tea,Potato,Pineapple
,,,,35.3915464,52.48823147,,5.061081874,90.0,21.0,30.0,,,,91.22881052,mango,Acidic,Tea,Potato,Pineapple
,,,,31.53356352,53.06009323,,5.821106036,90.0,38.0,31.0,,,,98.57025046,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,30.7645515,47.93791463,,5.956027059,90.0,18.0,31.0,,,,90.38503469,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,30.01821337,50.0983181,,5.676032581,90.0,23.0,28.0,,,,96.08745082,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,31.32863689,47.59319575,,6.524114355,90.0,31.0,27.0,,,,94.67344737,mango,Neutral,Wheat,Barley,Sugarcane
,,,,33.88004781,54.39416048,,6.273953676,90.0,34.0,26.0,,,,89.29147581,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,28.07802689,54.9640534,,6.128167757,90.0,37.0,33.0,,,,97.45373619,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,35.53845018,52.94641947,,4.934964765,90.0,16.0,27.0,,,,91.54560427,mango,Acidic,Tea,Potato,Pineapple
,,,,28.70595247,50.44030129,,5.445008416,90.0,24.0,25.0,,,,95.8946444,mango,Acidic,Tea,Potato,Pineapple
,,,,31.48451729,48.77926304,,4.525722333,90.0,38.0,26.0,,,,93.17221967,mango,Acidic,Tea,Potato,Pineapple
,,,,27.69819273,51.41593238,,5.403908328,90.0,21.0,30.0,,,,100.7720705,mango,Acidic,Tea,Potato,Pineapple
,,,,30.41235793,52.48100602,,6.621623545,90.0,18.0,33.0,,,,93.92375879,mango,Neutral,Wheat,Barley,Sugarcane
,,,,32.17752026,54.01352682,,6.207495815,90.0,20.0,30.0,,,,91.88766069,mango,Slightly Acidic,Rice,Maize,Groundnut
,,,,32.6112614,47.74916499,,5.418475257,90.0,26.0,31.0,,,,91.10190759,mango,Acidic,Tea,Potato,Pineapple
,,,,29.99677232,81.54156612,,6.112305667,90.0,130.0,195.0,,,,67.12534492,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,30.7280404,82.42614055,,6.092241627,90.0,144.0,204.0,,,,68.38135469,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,32.44577836,83.88504863,,5.896343436,90.0,123.0,205.0,,,,68.73932528,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,37.46566825,80.65968681,,6.15526103,90.0,125.0,196.0,,,,66.83872293,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,22.03296178,83.74372787,,5.732453638,90.0,131.0,196.0,,,,65.34440794,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,39.64851881,82.21079946,,6.253034534,90.0,123.0,198.0,,,,70.39906054,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,16.77557314,82.75241875,,6.106190557,90.0,140.0,197.0,,,,66.76285469,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,12.14190714,83.56812483,,5.647202395,90.0,122.0,195.0,,,,69.63122027,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,12.7567962,81.62497448,,6.130310493,90.0,123.0,203.0,,,,66.77844567,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,39.04071989,80.18393287,,6.499604931,90.0,134.0,204.0,,,,73.88467027,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,39.70772192,82.68593454,,5.554831977,90.0,130.0,197.0,,,,74.91506217,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,9.467960445,82.29335466,,5.800242694,90.0,145.0,205.0,,,,66.02765219,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,29.58748357,80.91934392,,5.570290539,90.0,122.0,201.0,,,,68.06417307,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,17.82803682,80.96093443,,6.27564088,90.0,139.0,203.0,,,,65.84748763,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,8.825674745,82.89753705,,5.536645599,90.0,141.0,204.0,,,,67.235765,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,27.83487131,83.51444973,,6.208196881,90.0,138.0,195.0,,,,73.02882766,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,11.02105378,80.55557235,,5.870600622,90.0,144.0,202.0,,,,68.23963161,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,17.5862944,80.84806564,,6.334771461,90.0,136.0,205.0,,,,71.4065452,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,19.89363946,82.73366439,,5.856575335,90.0,122.0,197.0,,,,69.66256816,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,29.93707596,81.77713468,,5.898944282,90.0,136.0,204.0,,,,65.52279323,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,36.73126647,80.58931938,,5.775600435,90.0,145.0,201.0,,,,72.24230804,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.42094753,81.54185044,,5.931101816,90.0,132.0,197.0,,,,66.93065667,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.51939719,83.98351748,,6.2286454,90.0,133.0,198.0,,,,69.17281221,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,30.50734778,82.71775569,,5.594240603,90.0,121.0,201.0,,,,70.08200379,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,18.4269936,80.55625868,,5.569230319,90.0,125.0,199.0,,,,69.75734306,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,12.087022,83.59398734,,5.93202852,90.0,140.0,205.0,,,,68.66813363,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.60115364,82.48336987,,6.423216506,90.0,132.0,203.0,,,,73.23901752,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,12.80000387,81.20876367,,6.417500829,90.0,126.0,197.0,,,,67.10439401,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,38.06099482,82.24729637,,6.234904253,90.0,120.0,200.0,,,,65.70148216,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,39.06555518,82.03812973,,6.000573725,90.0,142.0,197.0,,,,69.30772897,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,33.78372897,81.16314317,,5.685102769,90.0,135.0,203.0,,,,74.53557341,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,16.76201707,82.00335557,,5.662140095,90.0,126.0,203.0,,,,73.28712806,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,35.89307536,82.66850729,,6.358186848,90.0,139.0,198.0,,,,66.53946559,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.01245395,81.17931863,,6.119495295,90.0,141.0,202.0,,,,66.38448261,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,10.89875873,80.01639435,,6.207600783,90.0,142.0,196.0,,,,68.69420397,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,16.36251869,83.00471609,,6.48754639,90.0,129.0,201.0,,,,71.55665483,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.28370163,81.32235739,,5.81717753,90.0,134.0,199.0,,,,71.06611222,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.11108456,83.25447587,,6.325480034,90.0,138.0,204.0,,,,73.01026829,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,33.4641162,83.86742974,,5.562790949,90.0,131.0,198.0,,,,67.92204319,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,11.7976469,80.86325389,,6.487369687,90.0,122.0,204.0,,,,65.06962486,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,11.36300891,80.03100049,,6.116982944,90.0,126.0,201.0,,,,71.18289431,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.23542319,80.68700527,,5.695792761,90.0,128.0,204.0,,,,67.03840888,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,15.99050693,81.23966573,,5.734317007,90.0,132.0,197.0,,,,74.40198861,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,22.4359017,80.18612085,,6.329499832,90.0,137.0,195.0,,,,65.3973168,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,34.76086052,81.03544763,,6.167013532,90.0,123.0,200.0,,,,65.70430027,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,31.11047251,83.34010951,,5.653776058,90.0,136.0,197.0,,,,71.43001582,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,28.57828803,80.95628959,,5.840256272,90.0,134.0,200.0,,,,73.34232097,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,41.18664903,81.01783402,,5.539980812,90.0,139.0,201.0,,,,68.68895899,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,27.02766138,83.17093908,,5.833302165,90.0,127.0,196.0,,,,70.95666003,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.19339319,82.33098331,,6.399433771,90.0,138.0,203.0,,,,74.62834921,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,10.38004759,83.44518113,,6.138958698,90.0,120.0,204.0,,,,67.3917379,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,31.3115978,82.56407013,,5.972850838,90.0,142.0,203.0,,,,65.01095312,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,20.46657776,80.97598029,,6.456079585,90.0,133.0,195.0,,,,71.29813872,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,29.36947679,81.53996362,,6.336426667,90.0,139.0,199.0,,,,66.13442813,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,10.72302459,80.02130636,,6.425419926,90.0,134.0,202.0,,,,65.2982112,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,14.97846952,80.49979873,,6.294395676,90.0,140.0,195.0,,,,71.63437433,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,15.3246651,81.67215994,,6.477768039,90.0,127.0,202.0,,,,71.60102999,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,18.73932187,81.12109244,,5.931538447,90.0,120.0,195.0,,,,73.55807954,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,19.3642553,83.36094029,,5.980598579,90.0,139.0,201.0,,,,67.15094741,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,41.20733624,81.61051026,,6.389783283,90.0,136.0,195.0,,,,65.90227462,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,33.34214482,82.51034633,,5.693287415,90.0,139.0,203.0,,,,70.68098614,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,23.81995682,80.12211649,,6.00299607,90.0,133.0,201.0,,,,67.2739864,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,40.66012294,81.24995984,,6.372959542,90.0,130.0,196.0,,,,74.03030056,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,11.82768186,80.2827185,,5.510924849,90.0,135.0,205.0,,,,74.10225057,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,13.28504331,83.54193816,,5.69945282,90.0,140.0,195.0,,,,65.80006004,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,35.83089092,83.32560104,,5.778594403,90.0,132.0,196.0,,,,73.67984885,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.18159716,81.03886263,,6.315586313,90.0,121.0,199.0,,,,66.05911698,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.57558351,80.70695797,,5.971813006,90.0,132.0,202.0,,,,69.706113,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,29.67229086,83.71498986,,5.891195653,90.0,142.0,203.0,,,,66.48490371,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,39.37102553,81.25353895,,6.129812716,90.0,121.0,199.0,,,,74.08101744,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,17.66558428,82.92903419,,6.313085601,90.0,140.0,205.0,,,,69.8671263,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.06679352,82.66396666,,6.053662544,90.0,120.0,196.0,,,,69.81855775,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,15.31413469,80.09711412,,5.804799142,90.0,133.0,202.0,,,,74.82144653,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.77466746,80.54942557,,6.400719746,90.0,135.0,199.0,,,,69.39630398,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.91624843,80.76838926,,5.953966361,90.0,145.0,199.0,,,,69.30927185,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,41.65602996,82.22118237,,5.609255992,90.0,136.0,201.0,,,,74.19664838,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,17.98667801,81.17712085,,5.777271492,90.0,129.0,195.0,,,,72.37127689,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,29.12033769,82.79092939,,5.682395429,90.0,130.0,201.0,,,,68.8503047,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,34.38922481,83.18392806,,5.863996687,90.0,129.0,203.0,,,,71.03001556,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,41.36106301,82.79782954,,6.444373116,90.0,135.0,203.0,,,,69.92107482,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,35.12158265,82.26890793,,5.550832178,90.0,120.0,205.0,,,,69.71518491,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,19.6491772,80.15215777,,6.107741788,90.0,125.0,204.0,,,,73.69529586,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,16.27852801,82.94270065,,5.620745638,90.0,132.0,200.0,,,,66.57462809,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,21.11903604,80.63399198,,6.349875906,90.0,140.0,203.0,,,,69.27779761,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,19.2077707,82.9042841,,6.484323189,90.0,145.0,202.0,,,,66.83113717,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.96308415,82.57813624,,5.838748311,90.0,128.0,200.0,,,,70.31782647,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.67385024,81.6212135,,6.29099842,90.0,139.0,199.0,,,,74.10919422,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,41.94865736,81.15595212,,5.638328481,90.0,122.0,196.0,,,,73.06862952,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,11.18994268,80.8084305,,6.415555956,90.0,144.0,197.0,,,,66.34234944,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,17.5438296,82.94703302,,6.323722572,90.0,120.0,197.0,,,,73.77063744,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,13.05809741,80.28297993,,5.757009965,90.0,141.0,198.0,,,,70.75633584,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,9.724457611,83.74765639,,6.158689406,90.0,121.0,203.0,,,,74.46411148,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,27.92004934,82.93262435,,5.733539807,90.0,125.0,204.0,,,,69.92092839,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,9.535585543,80.73112694,,5.908724337,90.0,138.0,197.0,,,,69.44115171,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,13.42988625,80.06633966,,6.361141107,90.0,124.0,204.0,,,,71.40043037,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,9.851242629,80.22631717,,5.96537863,90.0,138.0,200.0,,,,68.42802444,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.97256132,82.72828653,,6.476757723,90.0,143.0,201.0,,,,66.70016285,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,27.23708304,82.94573346,,6.224542938,90.0,142.0,202.0,,,,70.42508897,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,18.70679077,83.4795292,,6.209928251,90.0,124.0,195.0,,,,66.5964488,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,9.949929082,82.55138983,,5.841138354,90.0,134.0,204.0,,,,66.00817551,grapes,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.47330219,80.92254421,,6.283818329,90.0,25.0,51.0,,,,53.65742581,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.18780042,83.44621709,,6.818261383,90.0,19.0,55.0,,,,46.87420883,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.29954705,81.77527562,,6.37620108,90.0,30.0,50.0,,,,57.04147057,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.74631269,88.30866319,,6.581587932,90.0,8.0,50.0,,,,57.95826144,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.58740671,81.32563243,,6.932739726,90.0,22.0,52.0,,,,41.87540028,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.53442564,88.989272,,6.140099215,90.0,26.0,55.0,,,,49.11618732,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.0713757,88.7285657,,6.467095849,90.0,27.0,45.0,,,,57.79652846,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.96534238,89.77076659,,6.849471704,90.0,22.0,53.0,,,,59.46338556,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.22338015,85.34866045,,6.512196212,90.0,22.0,45.0,,,,54.60159289,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.41311871,89.81574032,,6.039584629,90.0,13.0,54.0,,,,44.07843475,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.49195283,80.04678201,,6.057697106,90.0,25.0,53.0,,,,57.72799157,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.04355803,84.18406764,,6.423898762,90.0,15.0,47.0,,,,53.78929956,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.5421695,83.31883376,,6.936997681,90.0,10.0,47.0,,,,57.57343233,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.74550678,83.9195902,,6.251286661,90.0,9.0,50.0,,,,40.794305,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.7131428,80.22972777,,6.190015912,90.0,17.0,46.0,,,,43.08961827,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.76484262,84.1726996,,6.681606702,90.0,12.0,51.0,,,,44.22066914,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.79489868,89.64815231,,6.51075991,90.0,14.0,52.0,,,,57.74091817,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.9004602,89.73524177,,6.770278088,90.0,21.0,55.0,,,,57.44942094,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.80750629,88.22874955,,6.429788073,90.0,18.0,50.0,,,,58.79889057,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.11189154,80.02621335,,6.209888345,90.0,17.0,51.0,,,,44.20656987,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.2148837,87.6883982,,6.419052193,90.0,14.0,50.0,,,,59.65590798,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.9103226,86.97190046,,6.237861736,90.0,8.0,52.0,,,,49.48575692,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.79448878,84.26830701,,6.762471629,90.0,19.0,49.0,,,,56.45229202,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.26931156,87.55055105,,6.612847999,90.0,16.0,55.0,,,,40.12650421,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.76402693,87.5931128,,6.704688865,90.0,29.0,52.0,,,,46.05122728,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.85483596,89.13163965,,6.049609892,90.0,9.0,45.0,,,,46.85176955,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.33528185,81.44030363,,6.762030215,90.0,21.0,50.0,,,,48.32113628,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.37601283,80.99313508,,6.65398725,90.0,5.0,54.0,,,,57.23028471,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.86094646,85.05318563,,6.738030547,90.0,28.0,54.0,,,,55.29563514,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.71885473,88.94568335,,6.095689937,90.0,29.0,51.0,,,,48.45978627,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.21495706,84.20576992,,6.538006356,90.0,15.0,45.0,,,,48.01138482,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.81692236,82.043255,,6.377427122,90.0,21.0,48.0,,,,54.82963379,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.47018505,84.16390229,,6.417011754,90.0,14.0,45.0,,,,57.26773002,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.13078816,84.84494575,,6.649086972,90.0,5.0,47.0,,,,51.19470197,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.1793464,86.52258079,,6.25933595,90.0,8.0,51.0,,,,49.43050977,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.17668721,86.7295205,,6.121168559,90.0,22.0,46.0,,,,53.33484977,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.03867719,84.6378378,,6.031424482,90.0,7.0,55.0,,,,44.3993381,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.53259325,82.39053979,,6.835268184,90.0,27.0,48.0,,,,54.30660782,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.81938687,87.8274604,,6.551750306,90.0,10.0,53.0,,,,46.06193778,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.50405534,81.40297428,,6.940236218,90.0,16.0,46.0,,,,48.47833278,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.20234499,80.38266489,,6.87606733,90.0,18.0,52.0,,,,56.47941847,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.13735887,89.28272716,,6.457216535,90.0,7.0,53.0,,,,43.52897517,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.92030221,83.47202566,,6.921847888,90.0,6.0,53.0,,,,42.10681516,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,26.6634609,89.98405233,,6.881425746,90.0,5.0,52.0,,,,57.40847165,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.06731461,81.64075303,,6.915717008,90.0,16.0,49.0,,,,51.75212401,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.6774157,82.75411437,,6.206247494,90.0,20.0,48.0,,,,57.05709413,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.11440416,87.64081095,,6.29542477,90.0,25.0,47.0,,,,58.48160844,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.81530456,87.65694462,,6.399669044,90.0,7.0,51.0,,,,55.74073582,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.15623099,80.27525115,,6.862157042,90.0,28.0,54.0,,,,55.49541453,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.2801372,83.15393658,,6.224066378,90.0,25.0,52.0,,,,49.29456609,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.22005978,80.90127035,,6.093814669,90.0,25.0,50.0,,,,49.08553937,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.92093261,80.61750795,,6.291540278,90.0,16.0,45.0,,,,50.55710813,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.21667586,81.01009354,,6.32281728,90.0,12.0,46.0,,,,54.65423596,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.81383586,87.21986949,,6.873283991,90.0,23.0,49.0,,,,51.70497792,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.31334971,87.47409052,,6.074209622,90.0,25.0,51.0,,,,48.11248366,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.29105004,88.04541346,,6.49889585,90.0,28.0,46.0,,,,51.26046418,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.42998931,86.33904774,,6.678805092,90.0,21.0,51.0,,,,48.58241822,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,25.66576039,88.6984228,,6.114128685,90.0,20.0,45.0,,,,54.22722466,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.07803672,83.46230461,,6.405054243,90.0,7.0,52.0,,,,56.39962921,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.88910524,85.87059083,,6.110142735,90.0,6.0,55.0,,,,51.70699144,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.42900869,82.91481799,,6.828982708,90.0,13.0,54.0,,,,56.34144589,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.37118217,87.1269128,,6.451499764,90.0,17.0,55.0,,,,44.63907691,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.4930645,88.59143088,,6.313512999,90.0,6.0,53.0,,,,46.06382209,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.83202912,89.00481725,,6.755192025,90.0,10.0,49.0,,,,45.24690619,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.41592661,89.39655519,,6.623167177,90.0,11.0,46.0,,,,40.32161859,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.37190239,81.2514818,,6.12532356,90.0,25.0,52.0,,,,44.20899581,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.24782473,83.03687902,,6.653867608,90.0,7.0,47.0,,,,54.7657624,watermelon,Neutral,Wheat,Barley,Sugarcane
,,,,24.64458469,85.49938185,,6.343942518,90.0,12.0,46.0,,,,48.31219031,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,24.89681131,86.10782926,,6.217300786,90.0,22.0,52.0,,,,53.14626213,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,25.41864024,81.12122989,,6.286387658,90.0,19.0,46.0,,,,49.52320689,watermelon,Slightly Acidic,Rice,Maize,Groundnut
,,,,26.26028739,86.14585891,,6.7698938,90.0,22.0,50.0,,,,58.97878791,watermelon,Neutral,Wheat,Barley,Sugarcane
